CONTAS REGIONAIS DO BRASIL,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
Ano de referência 2010,,,,,
Valor Bruto da Produção 2010-2021,,,,,
Rondônia,,,,,
"Agricultura, inclusive apoio à agricultura e a pós-colheita",,,,,
ANO,VALOR DO ANO ANTERIOR,ÍNDICE DE VOLUME ,VALOR A PREÇOS DO ANO ANTERIOR,ÍNDICE DE PREÇO       ,VALOR A PREÇO CORRENTE
2010,,,,,665.38170107631
2011,665.38170107631,0.9632734406111698,640.94452051549,1.12686426821779,722.25747807889
2012,722.25747807889,1.2111745853490636,874.77990152746,1.5315461480870611,1339.76578860836
2013,1339.76578860836,0.7780688325651917,1042.43000305329,0.9030828126929351,941.4006191928701
2014,941.4006191928701,1.1043280224319123,1039.61508410944,1.0428813382428155,1084.19517017347
2015,1084.19517017347,1.0681029942198195,1158.03210758095,1.0160991454285448,1176.67543489182
2016,1176.67543489182,1.0153774834771354,1194.76974194982,1.218542847539226,1455.87812350924
2017,1455.87812350924,1.2732418022053653,1853.68488576827,1.043248432369973,1933.8538511856598
2018,1933.8538511856598,1.012365662986243,1957.76723617407,0.9493898145794181,1858.68427334096
2019,1858.68427334096,1.0892537466589778,2024.5788085927602,1.0001687428301975,2024.92044175088
2020,2024.92044175088,1.0345171725439566,2094.81497002658,1.208887162019072,2532.3949240705
2021,2532.3949240705,1.0531890200600285,2667.0905284868004,1.496249222804437,3990.63213039745
,,,,,
,,,,,
Consumo intermediário 2010-2021,,,,,
Rondônia,,,,,
"Agricultura, inclusive apoio à agricultura e a pós-colheita",,,,,
ANO,VALOR DO ANO ANTERIOR,ÍNDICE DE VOLUME ,VALOR A PREÇOS DO ANO ANTERIOR,ÍNDICE DE PREÇO       ,VALOR A PREÇO CORRENTE
2010,,,,,205.02353583254
2011,205.02353583254,1.0754215987909315,220.48673869479998,1.1086776615335512,244.44872185531
2012,244.44872185531,1.1942103741769625,291.92319959391,1.1493765421433457,335.52967772067
2013,335.52967772067,0.8903812707596919,298.74934082652004,1.0699214720670462,319.63833451617
2014,319.63833451617,1.0885326243813174,347.93675512376,1.0725590608634035,373.1827193154
2015,373.1827193154,1.1258142848480563,420.13443626372,1.1478924970852373,482.26916715426
2016,482.26916715426,1.0198748140303238,491.85417716400997,1.0525996497585162,517.7255346151001
2017,517.7255346151001,1.195786215281014,619.08905759173,1.0155721413395868,628.72959989834
2018,628.72959989834,1.0348673093588954,650.65170936109,1.1258278453652457,732.52181203321
2019,732.52181203321,1.12845405610601,826.617209975,1.0721517847779067,886.2591170028301
2020,886.2591170028301,1.089528788923157,965.6048224202,1.0925654687121311,1054.9864853982199
2021,1054.9864853982199,1.0655893442318751,1124.18235714898,1.301898455376927,1463.57127433425
,,,,,
,,,,,
Valor Adicionado Bruto 2010-2021,,,,,
Rondônia,,,,,
"Agricultura, inclusive apoio à agricultura e a pós-colheita",,,,,
ANO,VALOR DO ANO ANTERIOR,ÍNDICE DE VOLUME ,VALOR A PREÇOS DO ANO ANTERIOR,ÍNDICE DE PREÇO       ,VALOR A PREÇO CORRENTE
2010,,,,,460.35816524377003
2011,460.35816524377003,0.9133275209706516,420.45778182069006,1.1364012675768433,477.80875622358
2012,477.80875622358,1.2198535383491698,582.85670193355,1.7229554152097242,1004.2361108876901
2013,1004.2361108876901,0.7405436372621541,743.6806622267699,0.8360608474274225,621.7622846767
2014,621.7622846767,1.112448191265468,691.67832898568,1.0279524759735392,711.01245085807
2015,711.01245085807,1.0378125874261612,737.89767131723,0.9410603864597744,694.40626773756
2016,694.40626773756,1.0122540614098632,702.91556478581,1.3346590058508812,938.1525888941399
2017,938.1525888941399,1.3159861655680516,1234.59582817654,1.0571267304660734,1305.1242512873198
2018,1305.1242512873198,1.0015257363608836,1307.1155268129799,0.8615630663140914,1126.16246130775
2019,1126.16246130775,1.0637555768167177,1197.9615986177603,0.9504990193858197,1138.66132474805
2020,1138.66132474805,0.9916997469429628,1129.21014760638,1.30835561636068,1477.4084386722798
2021,1477.4084386722798,1.044334207759368,1542.9081713378202,1.6378556436524951,2527.0608560632
"Fonte: IBGE, em parceria com os Órgãos Estaduais de Estatística, Secretarias Estaduais de Governo e Superintendência da Zona Franca de Manaus - SUFRAMA.",,,,,
