CONTAS REGIONAIS DO BRASIL,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
Ano de referência 2010,,,,,
Valor Bruto da Produção 2010-2021,,,,,
Rondônia,,,,,
Educação e saúde privadas,,,,,
ANO,VALOR DO ANO ANTERIOR,ÍNDICE DE VOLUME ,VALOR A PREÇOS DO ANO ANTERIOR,ÍNDICE DE PREÇO       ,VALOR A PREÇO CORRENTE
2010,,,,,639.4676589163
2011,639.4676589163,1.0725520602314034,685.86235502203,0.9224602282661194,632.68074457276
2012,632.68074457276,0.982655328172236,621.7071046864,1.286168379456967,799.62001933139
2013,799.62001933139,1.0401508451407522,831.72543889901,0.9987987480136324,830.7263270634201
2014,830.7263270634201,1.0698371528799773,888.74188856797,1.3182306194307727,1171.56677028103
2015,1171.56677028103,1.0470132592965213,1226.6459426354402,1.0533681527652563,1292.1097706908902
2016,1292.1097706908902,1.0335638891406425,1335.4779997919,1.1776885307612683,1572.77712343892
2017,1572.77712343892,0.9892954274119858,1555.9412165562999,0.9652081767796455,1501.80718480861
2018,1501.80718480861,1.0711605708637022,1608.6766414068,0.9978000497837308,1605.13763288163
2019,1605.13763288163,0.9747819269736884,1564.65915483834,1.0756100351283364,1682.9630884995402
2020,1682.9630884995402,0.9660602413668172,1625.84372748731,1.1019660855743985,1791.62464813488
2021,1791.62464813488,1.0782632262420593,1931.84297331271,0.9435141891620265,1822.7212565534999
,,,,,
,,,,,
Consumo intermediário 2010-2021,,,,,
Rondônia,,,,,
Educação e saúde privadas,,,,,
ANO,VALOR DO ANO ANTERIOR,ÍNDICE DE VOLUME ,VALOR A PREÇOS DO ANO ANTERIOR,ÍNDICE DE PREÇO       ,VALOR A PREÇO CORRENTE
2010,,,,,267.39037018117
2011,267.39037018117,1.067222098501608,285.36491198387,0.8771466014203188,250.30686271125998
2012,250.30686271125998,0.9843247059803307,246.38322904312,1.1703959352121833,288.36592977652003
2013,288.36592977652003,1.0475182385445097,302.06857081575,1.0170343380619977,307.21410896893
2014,307.21410896893,1.09816227664635,337.3709453232,1.178650913464851,397.64257288169
2015,397.64257288169,1.0577702259656308,420.61447417062004,1.0782730237570117,453.53724089992
2016,453.53724089992,1.0452119152269677,474.04252818776,1.134171149564387,537.64535913712
2017,537.64535913712,0.997637448924792,536.37514451581,1.0346887556744562,554.98133085377
2018,554.98133085377,1.0801399175688289,599.45748896063,0.9922328323880429,594.8014021676299
2019,594.8014021676299,0.9795649336310838,582.64659603801,1.098425202341762,639.99370514679
2020,639.99370514679,0.9463097449070864,605.6322798596,1.0768154909151886,652.1542207511
2021,652.1542207511,1.0646954577415713,694.34563658069,1.0266304063465101,712.83634302776
,,,,,
,,,,,
Valor Adicionado Bruto 2010-2021,,,,,
Rondônia,,,,,
Educação e saúde privadas,,,,,
ANO,VALOR DO ANO ANTERIOR,ÍNDICE DE VOLUME ,VALOR A PREÇOS DO ANO ANTERIOR,ÍNDICE DE PREÇO       ,VALOR A PREÇO CORRENTE
2010,,,,,372.0772887351301
2011,372.0772887351301,1.0763823946353825,400.49744303816,0.9547473735682924,382.3738818615
2012,382.3738818615,0.9815625319807445,375.32387564328,1.362167777572409,511.25408955487
2013,511.25408955487,1.0359953668916615,529.65686808326,0.9883988099483986,523.5122180944901
2014,523.5122180944901,1.0532150429109024,551.37094324477,1.403636167050921,773.92419739934
2015,773.92419739934,1.0414863253705882,806.0314684648201,1.0403719489862202,838.5725297909701
2016,838.5725297909701,1.0272641196807017,861.4354716041399,1.201635872242651,1035.1317643018
2017,1035.1317643018,0.9849625981946277,1019.5660720404899,0.9286557094430646,946.82585395484
2018,946.82585395484,1.065897332894657,1009.21915244617,1.0011068738292594,1010.336230714
2019,1010.336230714,0.971966093016724,982.01255880033,1.0620733655655967,1042.9693833527501
2020,1042.9693833527501,0.9781796703831497,1020.21144762771,1.1168963355913935,1139.47042738378
2021,1139.47042738378,1.0860284804172666,1237.49733673202,0.8968786280031288,1109.8849135257399
"Fonte: IBGE, em parceria com os Órgãos Estaduais de Estatística, Secretarias Estaduais de Governo e Superintendência da Zona Franca de Manaus - SUFRAMA.",,,,,
