CONTAS REGIONAIS DO BRASIL,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
Ano de referência 2010,,,,,
Valor Bruto da Produção 2010-2021,,,,,
Rondônia,,,,,
"Pecuária, inclusive apoio à Pecuária",,,,,
ANO,VALOR DO ANO ANTERIOR,ÍNDICE DE VOLUME ,VALOR A PREÇOS DO ANO ANTERIOR,ÍNDICE DE PREÇO       ,VALOR A PREÇO CORRENTE
2010,,,,,2493.2055819343
2011,2493.2055819343,0.9830199947852813,2450.87093815169,1.1145494892419765,2731.61695231497
2012,2731.61695231497,1.0127042076925905,2766.31998141378,1.1041598101823495,3054.45934558148
2013,3054.45934558148,1.0525506974095715,3214.97331440097,1.084938129438782,3488.04713392179
2014,3488.04713392179,1.0356500382297866,3612.3961475934,1.0813363181913878,3906.2151500874
2015,3906.2151500874,0.9961081067270988,3891.0125776222703,1.138490472516296,4429.88074806403
2016,4429.88074806403,1.0102917788824304,4475.47210119864,1.0830545769655915,4847.180543285
2017,4847.180543285,1.1009833708297092,5336.6651735661,0.989118719377812,5278.59542222587
2018,5278.59542222587,1.0264958386423815,5418.45623479158,1.0131646840313537,5489.788499060331
2019,5489.788499060331,0.9896788122448161,5433.12736122528,1.034621808425836,5621.23205587879
2020,5621.23205587879,0.9905851920143625,5568.309235429981,1.2295849477392042,6846.709220241901
2021,6846.709220241901,0.9891648563212111,6772.524142113691,1.3523046159342957,9158.5156589068
,,,,,
,,,,,
Consumo intermediário 2010-2021,,,,,
Rondônia,,,,,
"Pecuária, inclusive apoio à Pecuária",,,,,
ANO,VALOR DO ANO ANTERIOR,ÍNDICE DE VOLUME ,VALOR A PREÇOS DO ANO ANTERIOR,ÍNDICE DE PREÇO       ,VALOR A PREÇO CORRENTE
2010,,,,,711.48740879819
2011,711.48740879819,1.0061698694884074,715.8771932531199,1.1037465475024706,790.1469804888901
2012,790.1469804888901,0.9890924609737072,781.5284214627,1.0991505658317102,859.01740666429
2013,859.01740666429,1.018435803935646,874.85408315086,1.0399330550268069,909.7896793937499
2014,909.7896793937499,1.0514287699355291,956.57904350501,1.0726414111074931,1026.06629506107
2015,1026.06629506107,1.027313631791172,1054.0918920377,1.085857179826323,1144.59324916585
2016,1144.59324916585,1.0145224965409976,1161.21560066771,1.0991571864527585,1276.35847249497
2017,1276.35847249497,1.0722395461317888,1368.56202924947,1.0151197459856809,1389.25433949737
2018,1389.25433949737,1.01238356679644,1406.45826340778,1.0955359018048605,1540.82552195334
2019,1540.82552195334,0.9933138255375081,1530.5232936973,1.0606020937415568,1623.27620981558
2020,1623.27620981558,1.012274943582093,1643.20183370922,1.1482210942972875,1886.75900765291
2021,1886.75900765291,1.0180145256200959,1920.7480761352201,1.266814443083535,2433.2314043730103
,,,,,
,,,,,
Valor Adicionado Bruto 2010-2021,,,,,
Rondônia,,,,,
"Pecuária, inclusive apoio à Pecuária",,,,,
ANO,VALOR DO ANO ANTERIOR,ÍNDICE DE VOLUME ,VALOR A PREÇOS DO ANO ANTERIOR,ÍNDICE DE PREÇO       ,VALOR A PREÇO CORRENTE
2010,,,,,1781.7181731361097
2011,1781.7181731361097,0.9737756346979964,1734.99374489857,1.1190068999007143,1941.46997182608
2012,1941.46997182608,1.0223138079669878,1984.7915599510802,1.1061322424059994,2195.44193891719
2013,2195.44193891719,1.065898938053573,2340.1192312501103,1.1017632862880729,2578.25745452804
2014,2578.25745452804,1.0300821973477228,2655.81710408839,1.0844680722149886,2880.14885502633
2015,2880.14885502633,0.9849909946958749,2836.92068558457,1.1580470034259067,3285.28749889818
2016,3285.28749889818,1.0088177980290811,3314.2565005309298,1.077412707863136,3570.8220707900296
2017,3570.8220707900296,1.1112575943720164,3968.1031443166303,0.9801512060741319,3889.3410827285
2018,3889.3410827285,1.0315366757623767,4011.9979713838006,0.9842883783276021,3948.9629771069904
2019,3948.9629771069904,0.9882604851329923,3902.60406752798,1.024432859927712,3997.95584606321
2020,3997.95584606321,0.9817785770660314,3925.10740172076,1.2636470050257878,4959.95021258899
2021,4959.95021258899,0.9781904773285908,4851.77606597847,1.3861489407338268,6725.284254533789
"Fonte: IBGE, em parceria com os Órgãos Estaduais de Estatística, Secretarias Estaduais de Governo e Superintendência da Zona Franca de Manaus - SUFRAMA.",,,,,
