CONTAS REGIONAIS DO BRASIL,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
Ano de referência 2010,,,,,
Valor Bruto da Produção 2010-2021,,,,,
Rondônia,,,,,
"Atividades financeiras, de seguros e serviços relacionados",,,,,
ANO,VALOR DO ANO ANTERIOR,ÍNDICE DE VOLUME ,VALOR A PREÇOS DO ANO ANTERIOR,ÍNDICE DE PREÇO       ,VALOR A PREÇO CORRENTE
2010,,,,,626.4994555772
2011,626.4994555772,1.1978257841354945,750.43720163722,1.0465208134664368,785.3481507128599
2012,785.3481507128599,1.1246810024760994,883.2661454364901,1.0400739439627655,918.66210345292
2013,918.66210345292,1.1060794168468213,1016.1132436664799,1.0330134305987952,1049.6586277167798
2014,1049.6586277167798,1.069613764498572,1122.72931623055,1.1238492590703015,1261.7785101822099
2015,1261.7785101822099,1.043675077204756,1316.88678402972,1.1366178617385303,1496.79704061559
2016,1496.79704061559,0.9269986770992003,1387.52887653665,1.1684165341084831,1621.2116808983901
2017,1621.2116808983901,1.0238299666099442,1659.8451011218501,1.05658021369742,1753.75949164794
2018,1753.75949164794,1.0333656118771881,1812.2747501722,1.0452866663392246,1894.34663209825
2019,1894.34663209825,1.0149917821405334,1922.74626410532,1.0568336740600237,2032.0229985796102
2020,2032.0229985796102,1.059670829172901,2153.2754958032597,0.970829308068414,2090.46295967135
2021,2090.46295967135,1.1280879762989562,2358.2261297035798,1.1484872934754033,2708.39274510624
,,,,,
,,,,,
Consumo intermediário 2010-2021,,,,,
Rondônia,,,,,
"Atividades financeiras, de seguros e serviços relacionados",,,,,
ANO,VALOR DO ANO ANTERIOR,ÍNDICE DE VOLUME ,VALOR A PREÇOS DO ANO ANTERIOR,ÍNDICE DE PREÇO       ,VALOR A PREÇO CORRENTE
2010,,,,,236.05747121066
2011,236.05747121066,1.2274568364877716,289.75035684154,1.093898293385223,316.95742085672
2012,316.95742085672,1.1316092344569746,358.67194437113,1.0090353727701007,361.91267909069995
2013,361.91267909069995,1.1003959028177737,398.24722924921,1.0373047386878447,413.10373806951
2014,413.10373806951,1.0770066665002611,444.91547985704,1.040458385921555,462.91604204357
2015,462.91604204357,1.0812649005205772,500.53486814962,1.100163086029011,550.6699852086101
2016,550.6699852086101,0.8863326999532435,488.07681477316,1.0974720809284715,535.65067756204
2017,535.65067756204,1.0099828381141565,540.99799156188,1.084223663205408,586.5628241979899
2018,586.5628241979899,1.0327536571790905,605.7749018557699,1.1092061707250802,671.9292592088
2019,671.9292592088,1.0095380883226108,678.3381798296799,1.0227299792436588,693.75679257739
2020,693.75679257739,1.0922076143863977,757.72645138531,0.9860417116960698,747.1498871213599
2021,747.1498871213599,1.1657735508513325,871.00757692764,1.2467018362974143,1085.88674558465
,,,,,
,,,,,
Valor Adicionado Bruto 2010-2021,,,,,
Rondônia,,,,,
"Atividades financeiras, de seguros e serviços relacionados",,,,,
ANO,VALOR DO ANO ANTERIOR,ÍNDICE DE VOLUME ,VALOR A PREÇOS DO ANO ANTERIOR,ÍNDICE DE PREÇO       ,VALOR A PREÇO CORRENTE
2010,,,,,390.44198436654005
2011,390.44198436654005,1.179911134667309,460.68684479568003,1.016722607010575,468.39072985614
2012,468.39072985614,1.1199927061461745,524.59420106536,1.0612954226934996,556.74942436222
2013,556.74942436222,1.1097739618232412,617.86601441727,1.0302474562347084,636.55488964727
2014,636.55488964727,1.0648160078529956,677.8138363735101,1.1785868409130937,798.8624681386399
2015,798.8624681386399,1.021892939572203,816.3519158801,1.1589696024501528,946.12705540698
2016,946.12705540698,0.9506673090292164,899.45206176349,1.2069136861034815,1085.56100333635
2017,1085.56100333635,1.030662584710872,1118.8471095599698,1.0432137308814209,1167.19666744995
2018,1167.19666744995,1.033673143492046,1206.4998483164302,1.01319314262263,1222.41737288945
2019,1222.41737288945,1.0179895278600386,1244.40808427564,1.0754239086940793,1338.26620600222
2020,1338.26620600222,1.0428037696527133,1395.5490444179497,0.9625695907450205,1343.3130725499902
2021,1343.3130725499902,1.1071272834059274,1487.21855277594,1.0909667556884168,1622.5059995215897
"Fonte: IBGE, em parceria com os Órgãos Estaduais de Estatística, Secretarias Estaduais de Governo e Superintendência da Zona Franca de Manaus - SUFRAMA.",,,,,
