CONTAS REGIONAIS DO BRASIL,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
Ano de referência 2010,,,,,
Valor Bruto da Produção 2010-2021,,,,,
Rondônia,,,,,
Construção,,,,,
ANO,VALOR DO ANO ANTERIOR,ÍNDICE DE VOLUME ,VALOR A PREÇOS DO ANO ANTERIOR,ÍNDICE DE PREÇO       ,VALOR A PREÇO CORRENTE
2010,,,,,5914.83515476389
2011,5914.83515476389,1.0872311650246584,6430.79311624275,1.3922094675049612,8953.01105999889
2012,8953.01105999889,0.984143968036814,8811.05183046479,0.8532502710916249,7518.03236294644
2013,7518.03236294644,0.9252112935165832,6955.7684472212095,0.8689351788942297,6044.111900033
2014,6044.111900033,0.9171044286294427,5543.08179065218,1.2336291156902905,6838.1070876012
2015,6838.1070876012,0.7531927964083681,5150.41299945023,1.0513347811855462,5414.8083237922
2016,5414.8083237922,0.7194973716604417,3895.9403570135696,1.0010840094351772,3900.16359311946
2017,3900.16359311946,0.853563326762497,3329.03661146102,1.065588102182846,3547.38180490396
2018,3547.38180490396,0.9377495770728044,3326.55578726445,0.9970113202354782,3316.6137772975003
2019,3316.6137772975003,0.9598620501483766,3183.4916998271297,1.1349990806785542,3613.2601526516
2020,3613.2601526516,0.9638263234737992,3482.55524868457,1.1663470092963717,4061.86789901263
2021,4061.86789901263,1.000259019214691,4062.92000084601,0.9904613051816624,4024.16504688662
,,,,,
,,,,,
Consumo intermediário 2010-2021,,,,,
Rondônia,,,,,
Construção,,,,,
ANO,VALOR DO ANO ANTERIOR,ÍNDICE DE VOLUME ,VALOR A PREÇOS DO ANO ANTERIOR,ÍNDICE DE PREÇO       ,VALOR A PREÇO CORRENTE
2010,,,,,3255.36148383675
2011,3255.36148383675,1.0837978564795785,3528.1537982484497,1.3850923626105809,4886.81888006944
2012,4886.81888006944,0.9861684707008438,4819.22670155009,0.8420702727192467,4058.12754287016
2013,4058.12754287016,0.9220514964742791,3741.80257378692,0.8735083022283279,3268.4956135022003
2014,3268.4956135022003,0.9137866013642333,2986.70749823608,1.2618886855929783,3768.89239919982
2015,3768.89239919982,0.7591789551139666,2861.2637935614903,0.9919696745682893,2838.28691415322
2016,2838.28691415322,0.7253170906585122,2058.65800702774,1.0623422002991927,2186.9992768494
2017,2186.9992768494,0.8667563797317266,1895.59557567789,1.0399153586858587,1971.2589530044
2018,1971.2589530044,0.9519896544766796,1876.6181295547199,1.0446631484988624,1960.43380375068
2019,1960.43380375068,0.9624601199584195,1886.83935392842,1.123204929904493,2119.30726427021
2020,2119.30726427021,0.9679146150938922,2051.30847496179,1.122139956076049,2301.8552019920503
2021,2301.8552019920503,0.985299582038255,2268.01696843535,1.1210357779060527,2542.52816651405
,,,,,
,,,,,
Valor Adicionado Bruto 2010-2021,,,,,
Rondônia,,,,,
Construção,,,,,
ANO,VALOR DO ANO ANTERIOR,ÍNDICE DE VOLUME ,VALOR A PREÇOS DO ANO ANTERIOR,ÍNDICE DE PREÇO       ,VALOR A PREÇO CORRENTE
2010,,,,,2659.47367092714
2011,2659.47367092714,1.0914337486117651,2902.6393179943,1.4008602979784464,4066.19217992945
2012,4066.19217992945,0.9817108863221413,3991.8251289147006,0.8667475924770683,3459.9048200762795
2013,3459.9048200762795,0.9289174241976494,3213.9658734342893,0.8636110014338484,2775.6162865307997
2014,2775.6162865307997,0.9210114181925602,2556.3742924160997,1.2006124054316714,3069.21468840138
2015,3069.21468840138,0.7458419948723292,2289.1492058887397,1.1255366854248676,2576.52140963898
2016,2576.52140963898,0.7130863897006268,1837.2823499858298,0.9324447689182194,1713.16431627006
2017,1713.16431627006,0.8367212777954949,1433.44103578313,1.099537973697313,1576.1228518995601
2018,1576.1228518995601,0.9199394932712571,1449.93765770973,0.9353367479874919,1356.17997354682
2019,1356.17997354682,0.9561063953094457,1296.6523458987099,1.1521614819166746,1493.9528883813898
2020,1493.9528883813898,0.9580267121230653,1431.2467737227798,1.2297059663880712,1760.0126970205797
2021,1760.0126970205797,1.0198239111849274,1794.9030324106602,0.82546903850435,1481.63688037257
"Fonte: IBGE, em parceria com os Órgãos Estaduais de Estatística, Secretarias Estaduais de Governo e Superintendência da Zona Franca de Manaus - SUFRAMA.",,,,,
