CONTAS REGIONAIS DO BRASIL,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
Ano de referência 2010,,,,,
Valor Bruto da Produção 2010-2021,,,,,
Rondônia,,,,,
Total das Atividades,,,,,
ANO,VALOR DO ANO ANTERIOR,ÍNDICE DE VOLUME ,VALOR A PREÇOS DO ANO ANTERIOR,ÍNDICE DE PREÇO       ,VALOR A PREÇO CORRENTE
2010,,,,,34466.33518941492
2011,34466.33518941492,1.0629017596912609,36634.328322937945,1.1717431467539925,42926.023148338216
2012,42926.023148338216,1.045522566055191,44880.1258725951,1.0371647723037722,46548.08553161473
2013,46548.08553161473,1.017151638788681,47346.461480957616,1.0406514732181495,49271.16489182491
2014,49271.16489182491,1.0587482984650345,52165.76199260977,1.0550479912363555,55037.382401616764
2015,55037.382401616764,0.9763153956971085,53733.84377756754,1.0704386934459071,57518.78552708589
2016,57518.78552708589,0.9457242614212815,54396.9109604524,1.1058557390152388,60155.13617031723
2017,60155.13617031723,1.0576728348683784,63624.45340515275,1.0515481201319956,66904.17437261411
2018,66904.17437261411,1.0444739915977783,69879.67006151805,1.0120559220828553,70722.13391895535
2019,70722.13391895535,1.012656480465394,71617.22722537158,1.0272164617998298,73566.39475436065
2020,73566.39475436065,0.9612245953372976,70713.8280281842,1.1418753571334523,80746.37763395638
2021,80746.37763395638,1.0481059705360665,84630.76049730959,1.0985000104244402,92966.8912885229
,,,,,
,,,,,
Consumo intermediário 2010-2021,,,,,
Rondônia,,,,,
Total das Atividades,,,,,
ANO,VALOR DO ANO ANTERIOR,ÍNDICE DE VOLUME ,VALOR A PREÇOS DO ANO ANTERIOR,ÍNDICE DE PREÇO       ,VALOR A PREÇO CORRENTE
2010,,,,,13509.377343979151
2011,13509.377343979151,1.08734364536417,14689.335607802419,1.2753669149862892,18734.29263732122
2012,18734.29263732122,1.067348768966452,19996.024183902067,0.9994595787063777,19985.217906645303
2013,19985.217906645303,1.0266266986823476,20517.358281946603,1.0520116257329657,21584.499441936372
2014,21584.499441936372,1.0969860312272972,23677.89437883759,1.0415283371322837,24661.19795918456
2015,24661.19795918456,0.9880652942934595,24366.873819170953,1.0237140060672965,24944.71001275982
2016,24944.71001275982,0.9245320945619059,23062.184996336182,1.0740656470570595,24770.30065063943
2017,24770.30065063943,1.0645979264598615,26370.410710458098,1.0475045902668285,27623.1262664264
2018,27623.1262664264,1.0649652006007222,29417.66820554387,1.0355118642706629,30462.34444601854
2019,30462.34444601854,1.0187095621478857,31032.28157260162,1.016007195225096,31529.021362014402
2020,31529.021362014402,0.965381296461563,30437.52751862578,1.1337406736961362,34508.26295461147
2021,34508.26295461147,1.0549596828670038,36404.826142888094,1.1512703391264276,41911.796539361414
,,,,,
,,,,,
Valor Adicionado Bruto 2010-2021,,,,,
Rondônia,,,,,
Total das Atividades,,,,,
ANO,VALOR DO ANO ANTERIOR,ÍNDICE DE VOLUME ,VALOR A PREÇOS DO ANO ANTERIOR,ÍNDICE DE PREÇO       ,VALOR A PREÇO CORRENTE
2010,,,,,20956.95784543577
2011,20956.95784543577,1.0471459110137467,21944.992715135522,1.102380430244203,24191.730511017
2012,24191.730511017,1.0286201591639228,24884.10168869303,1.0674633931848625,26562.86762496943
2013,26562.86762496943,1.0100228476006605,26829.103199011017,1.0319638805858087,27686.665449888544
2014,27686.665449888544,1.028938196451782,28487.86761377218,1.0662849481842975,30376.1844424322
2015,30376.1844424322,0.96677612733264,29366.969958396592,1.1092079148946214,32574.075514326072
2016,32574.075514326072,0.9619528864398688,31334.72596411622,1.129253070864563,35384.83551967779
2017,35384.83551967779,1.0528250915276227,37254.042694694646,1.0544103475723383,39281.048106187714
2018,39281.048106187714,1.030064211794808,40462.00185597418,0.9950024127882463,40259.78947293681
2019,40259.78947293681,1.0080764500781039,40584.94565276996,1.0357873520886962,42037.373392346235
2020,42037.373392346235,0.9581069714715228,40276.30050955842,1.1480228842858,46238.1146793449
2021,46238.1146793449,1.0429909326723603,48225.93435442149,1.058664708784032,51055.09474916148
"Fonte: IBGE, em parceria com os Órgãos Estaduais de Estatística, Secretarias Estaduais de Governo e Superintendência da Zona Franca de Manaus - SUFRAMA.",,,,,
