CONTAS REGIONAIS DO BRASIL,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
Ano de referência 2010,,,,,
Valor Bruto da Produção 2010-2021,,,,,
Região Norte,,,,,
Total das Atividades,,,,,
ANO,VALOR DO ANO ANTERIOR,ÍNDICE DE VOLUME ,VALOR A PREÇOS DO ANO ANTERIOR,ÍNDICE DE PREÇO       ,VALOR A PREÇO CORRENTE
2010,,,,,337127.6165655389
2011,337127.6165655389,1.0711855519684474,361126.23203456396,1.075805594636624,388501.62079282757
2012,388501.62079282757,1.0303680979582144,400299.6760699892,1.0558331046308682,422649.64976770757
2013,422649.64976770757,1.0409701952425277,439965.68843787647,1.0824572782385398,476244.06162480917
2014,476244.06162480917,1.0274877107873142,489334.92065492773,1.0468879629318513,512278.8382758564
2015,512278.8382758564,0.9574071311119073,490459.4128830284,1.080846921383794,530111.5464783243
2016,530111.5464783243,0.9388611264968485,497701.123695626,1.0867560666092464,540879.7155344605
2017,540879.7155344605,1.0399147621876308,562468.8007521319,1.0446325812102437,587573.2351799298
2018,587573.2351799298,1.0352324935883084,608274.9054210683,1.062166128509147,646089.0013603638
2019,646089.0013603638,1.02139331433761,659910.9864565386,1.05683243710689,697415.3360904756
2020,697415.3360904756,0.9835871150070347,685968.7383868924,1.1361578852303917,779368.7911398114
2021,779368.7911398114,1.059991013584273,826123.9148762382,1.1905516297530885,983543.1732339071
,,,,,
,,,,,
Consumo intermediário 2010-2021,,,,,
Região Norte,,,,,
Total das Atividades,,,,,
ANO,VALOR DO ANO ANTERIOR,ÍNDICE DE VOLUME ,VALOR A PREÇOS DO ANO ANTERIOR,ÍNDICE DE PREÇO       ,VALOR A PREÇO CORRENTE
2010,,,,,154222.30513063425
2011,154222.30513063425,1.0819675262925483,166863.52598132694,1.0457584465201009,174498.94171109895
2012,174498.94171109895,1.0333184610831228,180312.9779095463,1.075796897273574,193980.1421732484
2013,193980.1421732484,1.0560845907694618,204859.4390644371,1.0598914564613529,217128.76923986195
2014,217128.76923986195,1.0280989029752874,223229.8494598764,1.0730643173580725,239539.98602460758
2015,239539.98602460758,0.9337900997708061,223680.0674490158,1.0973682254285966,245459.39868027528
2016,245459.39868027528,0.9154871759300813,224714.93170330115,1.0683779181880688,240080.47091894696
2017,240080.47091894696,1.0439186759238481,250624.48731688104,1.0326315785827198,258802.75996951573
2018,258802.75996951573,1.037786476642224,268582.00441404694,1.1203744417719623,300912.4132653826
2019,300912.4132653826,1.0465826242650582,314929.70314921584,1.0286264932629,323945.0361747039
2020,323945.0361747039,0.982679722078771,318334.2181169554,1.109571521720257,353214.5828116585
2021,353214.5828116585,1.0717406917060737,378554.44130323915,1.274182382121602,482347.39978247345
,,,,,
,,,,,
Valor Adicionado Bruto 2010-2021,,,,,
Região Norte,,,,,
Total das Atividades,,,,,
ANO,VALOR DO ANO ANTERIOR,ÍNDICE DE VOLUME ,VALOR A PREÇOS DO ANO ANTERIOR,ÍNDICE DE PREÇO       ,VALOR A PREÇO CORRENTE
2010,,,,,182905.3114349047
2011,182905.3114349047,1.0620943947949504,194262.70605323702,1.1016148360616471,214002.67908172862
2012,214002.67908172862,1.0279623559125115,219986.6981604429,1.039469702062093,228669.50759445917
2013,228669.50759445917,1.0281486668104243,235106.24937343938,1.1021199694839765,259115.29238494718
2014,259115.29238494718,1.026975554957675,266105.0711950513,1.0249291793892008,272738.8522512488
2015,272738.8522512488,0.9781494027416883,266779.3454340126,1.0669947005640932,284652.14779804903
2016,284652.14779804903,0.9590168003439736,272986.19199232484,1.1018844668303613,300799.2446155135
2017,300799.2446155135,1.0367190709998468,311844.3134352508,1.0542776027842422,328770.47521041404
2018,328770.47521041404,1.0332220397516443,339692.9010070214,1.016143072380092,345176.5880949812
2019,345176.5880949812,0.999434188776428,344981.28330732277,1.0825813398782849,373470.29991577164
2020,373470.29991577164,0.98437418009638,367634.5202699369,1.1591789802961041,426154.2083281529
2021,426154.2083281529,1.0502523847619867,447569.473572999,1.1198167056620945,501195.77345143363
"Fonte: IBGE, em parceria com os Órgãos Estaduais de Estatística, Secretarias Estaduais de Governo e Superintendência da Zona Franca de Manaus - SUFRAMA.",,,,,
