CONTAS REGIONAIS DO BRASIL,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
Ano de referência 2010,,,,,
Valor Bruto da Produção 2010-2021,,,,,
Região Norte,,,,,
Alojamento e alimentação,,,,,
ANO,VALOR DO ANO ANTERIOR,ÍNDICE DE VOLUME ,VALOR A PREÇOS DO ANO ANTERIOR,ÍNDICE DE PREÇO       ,VALOR A PREÇO CORRENTE
2010,,,,,6235.12626866134
2011,6235.12626866134,1.0709474057235628,6677.4923017817,1.1020928457303996,7359.21649321343
2012,7359.21649321343,1.1217185258524043,8254.969476196069,1.101689451734895,9094.41279631874
2013,9094.41279631874,1.0104552262184807,9189.4969394285,1.0615780225716918,9755.36798938712
2014,9755.36798938712,1.0333829496092428,10081.03094739645,0.9727558841060555,9806.38217193514
2015,9806.38217193514,0.9148662701735949,8971.528281535138,1.2163523905013127,10912.5398716954
2016,10912.5398716954,0.9635168485360259,10514.41602669968,1.0587133914503213,11131.75305074683
2017,11131.75305074683,1.0269137186265096,11431.34992017442,1.1037803345580632,12617.69923934041
2018,12617.69923934041,1.0318895916431745,13020.07251555937,1.090714502469534,14201.18191592559
2019,14201.18191592559,1.0330564828652744,14670.62304259603,0.9603064209127691,14088.293506595792
2020,14088.293506595792,0.7812869811874593,11007.000303851111,1.1262269024089329,12396.37985702042
2021,12396.37985702042,1.2037702008208668,14922.39266993722,1.072898919325517,16010.218969326661
,,,,,
,,,,,
Consumo intermediário 2010-2021,,,,,
Região Norte,,,,,
Alojamento e alimentação,,,,,
ANO,VALOR DO ANO ANTERIOR,ÍNDICE DE VOLUME ,VALOR A PREÇOS DO ANO ANTERIOR,ÍNDICE DE PREÇO       ,VALOR A PREÇO CORRENTE
2010,,,,,2278.19132497774
2011,2278.19132497774,1.0804678420775968,2461.5124647385996,1.1119550645415257,2737.09125159818
2012,2737.09125159818,1.116569533087456,3056.15270081474,1.1131902128992865,3402.07927567269
2013,3402.07927567269,1.0156913452997314,3455.46247632433,1.0523100927291777,3636.2180388830498
2014,3636.2180388830498,1.0337811986518255,3759.05384279591,0.995072764324335,3740.53209859494
2015,3740.53209859494,0.9186565823385575,3436.2644338228997,1.2532701085225866,4306.56749988953
2016,4306.56749988953,0.9655010243022055,4157.99533236993,1.02409925250466,4258.19991179791
2017,4258.19991179791,1.0210587732021295,4347.87237798979,1.0615283311674375,4615.3897095365
2018,4615.3897095365,1.020802569663391,4711.401675492831,1.097585408218355,5171.16573127644
2019,5171.16573127644,1.0273614595420162,5312.65637321782,1.0268401874204192,5455.24906597527
2020,5455.24906597527,0.7987355535984014,4357.30138272892,1.1382950988800007,4959.89480830338
2021,4959.89480830338,1.1844912268647008,5874.95188660713,1.1530560572433741,6774.148858865739
,,,,,
,,,,,
Valor Adicionado Bruto 2010-2021,,,,,
Região Norte,,,,,
Alojamento e alimentação,,,,,
ANO,VALOR DO ANO ANTERIOR,ÍNDICE DE VOLUME ,VALOR A PREÇOS DO ANO ANTERIOR,ÍNDICE DE PREÇO       ,VALOR A PREÇO CORRENTE
2010,,,,,3956.9349436836
2011,3956.9349436836,1.0654660481019558,4215.9798370431,1.0963347597167359,4622.12524161525
2012,4622.12524161525,1.1247676130827966,5198.8167753813295,1.094928666769281,5692.3335206460515
2013,5692.3335206460515,1.007325808002442,5734.03446310417,1.0671630925621285,6119.149950504069
2014,6119.149950504069,1.0331462957660913,6321.97710460054,0.9594862450428752,6065.850073340201
2015,6065.850073340201,0.9125289581488468,5535.263847712239,1.1934340536515096,6605.97237180587
2016,6605.97237180587,0.9622233240724408,6356.42069432975,1.0813559186037636,6873.55313894892
2017,6873.55313894892,1.0305408860587948,7083.47754218463,1.1297148162251252,8002.309529803911
2018,8002.309529803911,1.0382841114957642,8308.67084006654,1.0868183802761928,9030.01618464915
2019,9030.01618464915,1.0363178180440658,9357.966669378207,0.9225342155652437,8633.044440620522
2020,8633.044440620522,0.7702611711152302,6649.698921122191,1.1183190602954507,7436.48504871704
2021,7436.48504871704,1.2166286523888024,9047.44078333009,1.0208489153616103,9236.07011046092
"Fonte: IBGE, em parceria com os Órgãos Estaduais de Estatística, Secretarias Estaduais de Governo e Superintendência da Zona Franca de Manaus - SUFRAMA.",,,,,
