CONTAS REGIONAIS DO BRASIL,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
Ano de referência 2010,,,,,
Valor Bruto da Produção 2010-2021,,,,,
Região Norte,,,,,
Atividades imobiliárias,,,,,
ANO,VALOR DO ANO ANTERIOR,ÍNDICE DE VOLUME ,VALOR A PREÇOS DO ANO ANTERIOR,ÍNDICE DE PREÇO       ,VALOR A PREÇO CORRENTE
2010,,,,,16115.398092779029
2011,16115.398092779029,1.049738891727594,16916.96013366284,1.0795449748907464,18262.619302722807
2012,18262.619302722807,1.0615380410101733,19386.46511832695,1.059151621679876,20533.20596871634
2013,20533.20596871634,1.0625872991342302,21818.323872865152,1.015883853094356,22164.88292402682
2014,22164.88292402682,1.0220311397270554,22653.20055675988,1.1096556819843322,25137.25271293924
2015,25137.25271293924,1.0098967439624464,25386.02966695851,1.1066387327166096,28093.16369934922
2016,28093.16369934922,0.9994593915597009,28077.976297938647,1.0729452761131575,30126.13203169047
2017,30126.13203169047,1.033383252895614,31131.840316071048,0.9956349924649421,30995.949598511183
2018,30995.949598511183,1.0375071615722349,32158.51968818739,1.0647439053761505,34240.587843916466
2019,34240.587843916466,1.0338693827822123,35400.29542029004,0.9473582425996836,33536.7616568756
2020,33536.7616568756,1.0222949879854313,34284.463355085914,1.0582228861848866,36280.60376291899
2021,36280.60376291899,1.0301603996217532,37374.84127092711,1.0261283548459372,38351.38438596447
,,,,,
,,,,,
Consumo intermediário 2010-2021,,,,,
Região Norte,,,,,
Atividades imobiliárias,,,,,
ANO,VALOR DO ANO ANTERIOR,ÍNDICE DE VOLUME ,VALOR A PREÇOS DO ANO ANTERIOR,ÍNDICE DE PREÇO       ,VALOR A PREÇO CORRENTE
2010,,,,,1019.41723417705
2011,1019.41723417705,1.3517413621487335,1377.98844072438,1.0544140869526841,1452.9704235577499
2012,1452.9704235577499,1.0389986941152267,1509.63437266455,1.0657514014655827,1608.89494836786
2013,1608.89494836786,1.0743542874074261,1728.52318576716,0.9132947090123971,1578.6510799664
2014,1578.6510799664,1.0632490195501751,1678.4992129861,1.0586495510615204,1776.94243828485
2015,1776.94243828485,1.0215320490801103,1815.20365007853,1.182225189982314,2145.97948007068
2016,2145.97948007068,0.9565067007350295,2052.64375232748,1.1642496963380577,2389.78986533748
2017,2389.78986533748,1.058910632092943,2530.5738968738196,0.9296755042591971,2352.61256364133
2018,2352.61256364133,1.016514690363285,2391.46523167464,1.0158317044933567,2429.32620252865
2019,2429.32620252865,1.0536305427424393,2559.61228526869,0.9242935106252631,2365.8330249905503
2020,2365.8330249905503,0.9956483414113635,2355.53772738807,0.9827352962216003,2314.87006628587
2021,2314.87006628587,1.024070884675213,2370.59103668954,1.163449531527717,2758.06303108025
,,,,,
,,,,,
Valor Adicionado Bruto 2010-2021,,,,,
Região Norte,,,,,
Atividades imobiliárias,,,,,
ANO,VALOR DO ANO ANTERIOR,ÍNDICE DE VOLUME ,VALOR A PREÇOS DO ANO ANTERIOR,ÍNDICE DE PREÇO       ,VALOR A PREÇO CORRENTE
2010,,,,,15095.98085860198
2011,15095.98085860198,1.0293449520429176,15538.97169293846,1.081773569791883,16809.64887916506
2012,16809.64887916506,1.0634862675698167,17876.8307456624,1.0585942938985557,18924.31102034848
2013,18924.31102034848,1.0615869008650467,20089.80068709799,1.0247106063765603,20586.23184406042
2014,20586.23184406042,1.0188703548398752,20974.70134377378,1.1137374445423873,23360.31027465439
2015,23360.31027465439,1.0090116843376862,23570.826016879982,1.1008177736621008,25947.18421927854
2016,25947.18421927854,1.0030118230044616,26025.332545611167,1.0657440060657501,27736.34216635299
2017,27736.34216635299,1.0311837894000844,28601.26641919723,1.0014709354143978,28643.33703486985
2018,28643.33703486985,1.039231372387753,29767.05445651275,1.0686734788576913,31811.26164138782
2019,31811.26164138782,1.0323602850222766,32840.68313502135,0.9491559144409005,31170.928631885046
2020,31170.928631885046,1.0243174338745054,31928.92562769784,1.0637919387794363,33965.73369663312
2021,33965.73369663312,1.0305754189466365,35004.250234237574,1.016828559866438,35593.32135488422
"Fonte: IBGE, em parceria com os Órgãos Estaduais de Estatística, Secretarias Estaduais de Governo e Superintendência da Zona Franca de Manaus - SUFRAMA.",,,,,
