CONTAS REGIONAIS DO BRASIL,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
Ano de referência 2010,,,,,
Valor Bruto da Produção 2010-2021,,,,,
Região Norte,,,,,
Indústrias de transformação,,,,,
ANO,VALOR DO ANO ANTERIOR,ÍNDICE DE VOLUME ,VALOR A PREÇOS DO ANO ANTERIOR,ÍNDICE DE PREÇO       ,VALOR A PREÇO CORRENTE
2010,,,,,95705.5980429407
2011,95705.5980429407,1.0858435215143385,103921.30360758252,1.0089039153565929,104846.61009865123
2012,104846.61009865123,0.994353970184269,104254.64301195592,1.038534177964225,108272.00997937536
2013,108272.00997937536,1.0587815302787102,114636.40441231483,1.0809259453765616,123913.46381395127
2014,123913.46381395127,0.990738296631848,122765.8140687862,1.0679052761422478,131102.260573955
2015,131102.260573955,0.8883468412859692,116464.27906632297,1.1330806393816772,131963.4197895953
2016,131963.4197895953,0.8903660894049065,117495.75402256001,1.0823534774490822,127171.93795181981
2017,127171.93795181981,1.0642943095864263,135348.3699011999,1.000321761369355,135391.91977803927
2018,135391.91977803927,1.0335449082411359,139933.62930358484,1.0648759726609143,149011.9596126267
2019,149011.9596126267,1.0274602736990675,153103.86880802384,1.0621148854324658,162613.8980783015
2020,162613.8980783015,0.9868903164782411,160482.08133825543,1.1580650442930924,185848.68863323444
2021,185848.68863323444,1.063622097599478,197672.77204019306,1.2460947921088779,246319.01178101
,,,,,
,,,,,
Consumo intermediário 2010-2021,,,,,
Região Norte,,,,,
Indústrias de transformação,,,,,
ANO,VALOR DO ANO ANTERIOR,ÍNDICE DE VOLUME ,VALOR A PREÇOS DO ANO ANTERIOR,ÍNDICE DE PREÇO       ,VALOR A PREÇO CORRENTE
2010,,,,,72664.07823557874
2011,72664.07823557874,1.0911263093805683,79285.68750972791,1.0105430330689906,80121.59913504063
2012,80121.59913504063,0.9979140759431447,79954.47156393112,1.0745930931649932,85918.52291025723
2013,85918.52291025723,1.0645853962731495,91467.60475961988,1.0853682955796862,99276.03827870502
2014,99276.03827870502,0.9943666868348866,98716.78526528929,1.060297820810174,104669.19229417216
2015,104669.19229417216,0.881577222267929,92273.975799724,1.1186959824484912,103226.52601170055
2016,103226.52601170055,0.8837527813294832,91226.72946982061,1.0404434473913393,94916.25290381725
2017,94916.25290381725,1.0637366741094403,100965.89918283705,1.0268926406664003,103681.13882912108
2018,103681.13882912108,1.0312561173130292,106921.80866751255,1.1010912593499758,117730.66895768855
2019,117730.66895768855,1.0288564651982868,121127.95990923712,1.0673456800478012,129285.40474212749
2020,129285.40474212749,0.985044796139134,127351.91515797439,1.1470672241432291,146081.2078095817
2021,146081.2078095817,1.0686276810297937,156106.4223435847,1.2900476102939273,201384.717095876
,,,,,
,,,,,
Valor Adicionado Bruto 2010-2021,,,,,
Região Norte,,,,,
Indústrias de transformação,,,,,
ANO,VALOR DO ANO ANTERIOR,ÍNDICE DE VOLUME ,VALOR A PREÇOS DO ANO ANTERIOR,ÍNDICE DE PREÇO       ,VALOR A PREÇO CORRENTE
2010,,,,,23041.51980736197
2011,23041.51980736197,1.0691836434323798,24635.616097854614,1.0036286839915394,24725.01096361061
2012,24725.01096361061,0.9828174185155639,24300.171448024794,0.919890096945596,22353.487069118135
2013,22353.487069118135,1.0364736195769295,23168.79965269496,1.0633880867617782,24637.425535246246
2014,24637.425535246246,0.9761177672193238,24049.028803496916,1.0991324637583395,26433.068279782838
2015,26433.068279782838,0.9151530579255821,24190.303266598967,1.1879509513042585,28736.89377789476
2016,28736.89377789476,0.9141219213103086,26269.02455273941,1.2278980889923774,32255.685048002564
2017,32255.685048002564,1.0659352193945109,34382.470718362856,0.9222950034240044,31710.780948918196
2018,31710.780948918196,1.0410283079830132,33011.82063607228,0.9475784749889511,31281.290654938155
2019,31281.290654938155,1.022205549365301,31975.908898786714,1.042300109174962,33328.493336174026
2020,33328.493336174026,0.994049321285168,33130.166180281034,1.2003405176796904,39767.48082365271
2021,39767.48082365271,1.0452346700293298,41566.34969660834,1.081025757929387,44934.29468513397
"Fonte: IBGE, em parceria com os Órgãos Estaduais de Estatística, Secretarias Estaduais de Governo e Superintendência da Zona Franca de Manaus - SUFRAMA.",,,,,
