CONTAS REGIONAIS DO BRASIL,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
Ano de referência 2010,,,,,
Valor Bruto da Produção 2010-2021,,,,,
Região Norte,,,,,
"Atividades financeiras, de seguros e serviços relacionados",,,,,
ANO,VALOR DO ANO ANTERIOR,ÍNDICE DE VOLUME ,VALOR A PREÇOS DO ANO ANTERIOR,ÍNDICE DE PREÇO       ,VALOR A PREÇO CORRENTE
2010,,,,,5141.159583453789
2011,5141.159583453789,1.1400398701762497,5861.12690407604,1.0349604012128981,6066.034252202249
2012,6066.034252202249,1.0901019637001,6612.595850197739,1.037617491218979,6861.34511652721
2013,6861.34511652721,1.0696725751716172,7339.3926999368605,1.0346168457297327,7593.4593247805005
2014,7593.4593247805005,1.0795124611853797,8197.23396460487,1.1199065937778414,9180.13636770067
2015,9180.13636770067,0.9835649293018618,9029.26017747896,1.1372597709512493,10268.61436129896
2016,10268.61436129896,0.9293975629558437,9543.62516232463,1.169635661331748,11162.56432823788
2017,11162.56432823788,1.0271712347667454,11465.86498419933,1.0718905198682114,12290.15197865214
2018,12290.15197865214,1.0631746507530886,13066.57803760587,1.0392915627276804,13579.98430820659
2019,13579.98430820659,1.0301916916548466,13989.987007117621,1.0459693235358052,14633.09724610952
2020,14633.09724610952,1.0576866375096365,15477.2314225891,0.9759602644973361,15105.162872876539
2021,15105.162872876539,1.0411605202462626,15726.89923512867,1.102827852183399,17344.062504981688
,,,,,
,,,,,
Consumo intermediário 2010-2021,,,,,
Região Norte,,,,,
"Atividades financeiras, de seguros e serviços relacionados",,,,,
ANO,VALOR DO ANO ANTERIOR,ÍNDICE DE VOLUME ,VALOR A PREÇOS DO ANO ANTERIOR,ÍNDICE DE PREÇO       ,VALOR A PREÇO CORRENTE
2010,,,,,1984.9250840130799
2011,1984.9250840130799,1.1503470733488919,2283.35276121125,1.0811215720904297,2468.58192683773
2012,2468.58192683773,1.0838295947227492,2675.52214930444,1.0065773354265315,2693.1199559215297
2013,2693.1199559215297,1.0662432058661735,2871.52085558394,1.038430592462331,2981.8751033319704
2014,2981.8751033319704,1.0935650091787326,3260.87427474506,1.03783717464256,3384.25654416602
2015,3384.25654416602,1.0091706622696504,3415.29241796642,1.1003841683056672,3758.1337068646303
2016,3758.1337068646303,0.9036397984331045,3395.9991853558104,1.0981878277217383,3729.44496831069
2017,3729.44496831069,1.0282264079632801,3834.71380346283,1.1034875129517958,4231.55879786512
2018,4231.55879786512,1.0673608451450698,4516.600174770369,1.0916799816800062,4930.681996049229
2019,4930.681996049229,1.0302889923338994,5080.02738522846,1.0078231632883712,5119.7692689725
2020,5119.7692689725,1.0771131225606978,5514.57066409327,0.9886192373838608,5451.8106444353
2021,5451.8106444353,1.0642315140685725,5801.988696542539,1.1838073191340304,6868.43668449997
,,,,,
,,,,,
Valor Adicionado Bruto 2010-2021,,,,,
Região Norte,,,,,
"Atividades financeiras, de seguros e serviços relacionados",,,,,
ANO,VALOR DO ANO ANTERIOR,ÍNDICE DE VOLUME ,VALOR A PREÇOS DO ANO ANTERIOR,ÍNDICE DE PREÇO       ,VALOR A PREÇO CORRENTE
2010,,,,,3156.23449944071
2011,3156.23449944071,1.1335577706595559,3577.7741428647905,1.005500118708995,3597.4523253645198
2012,3597.4523253645198,1.094406080974087,3937.0737008932997,1.0587114891092677,4168.225160605681
2013,4168.225160605681,1.0718883150985294,4467.871844352921,1.0321657339561456,4611.58422144853
2014,4611.58422144853,1.070426008246959,4936.35968985981,1.1741202399493809,5795.879823534651
2015,5795.879823534651,0.9686135548767865,5613.9677595125395,1.1596932745833286,6510.48065443433
2016,6510.48065443433,0.9442660693234122,6147.62597696882,1.2091040326419145,7433.119359927191
2017,7433.119359927191,1.0266418190291577,7631.1511807365,1.0560127810243785,8058.59318078702
2018,8058.59318078702,1.0609764844836713,8549.9778628355,1.0116169247353959,8649.30231215736
2019,8649.30231215736,1.030136223746674,8909.95962188916,1.0677184163400204,9513.32797713702
2020,9513.32797713702,1.0472319237220322,9962.660758495831,0.9689532206754281,9653.35222844124
2021,9653.35222844124,1.0281309853529235,9924.91053858613,1.0554881859896383,10475.62582048172
"Fonte: IBGE, em parceria com os Órgãos Estaduais de Estatística, Secretarias Estaduais de Governo e Superintendência da Zona Franca de Manaus - SUFRAMA.",,,,,
