CONTAS REGIONAIS DO BRASIL,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
Ano de referência 2010,,,,,
Valor Bruto da Produção 2010-2021,,,,,
Região Norte,,,,,
"Administração, defesa, educação e saúde públicas e seguridade social",,,,,
ANO,VALOR DO ANO ANTERIOR,ÍNDICE DE VOLUME ,VALOR A PREÇOS DO ANO ANTERIOR,ÍNDICE DE PREÇO       ,VALOR A PREÇO CORRENTE
2010,,,,,54697.73397090144
2011,54697.73397090144,1.0313153347599107,56410.611820808765,1.1090604345575483,62562.77765964333
2012,62562.77765964333,1.033172425573384,64638.13674522203,1.0805599777766755,69845.38360494282
2013,69845.38360494282,1.0205493517140567,71280.660958244,1.1098947704012532,79114.03282829981
2014,79114.03282829981,1.0140286374858964,80223.89491489534,1.0794692977633566,86599.23150762338
2015,86599.23150762338,0.991327022761748,85848.15834390765,1.061693195173409,91144.40553189607
2016,91144.40553189607,0.9926229093981013,90472.02499443108,1.1001885759865737,99536.28834524483
2017,99536.28834524483,0.998733048655983,99410.18071094736,1.0670322561400565,106073.86940729288
2018,106073.86940729288,1.0101107504148223,107146.35582640447,1.0562377181598077,113172.02238722028
2019,113172.02238722028,0.9996194900220652,113128.95930347888,1.0737973324898609,121477.57472742966
2020,121477.57472742966,0.9481775888979448,115182.31391022417,1.1209515129015404,129113.78903716593
2021,129113.78903716593,1.0503535678062343,135615.1289681687,1.0379559282534419,140762.52707336575
,,,,,
,,,,,
Consumo intermediário 2010-2021,,,,,
Região Norte,,,,,
"Administração, defesa, educação e saúde públicas e seguridade social",,,,,
ANO,VALOR DO ANO ANTERIOR,ÍNDICE DE VOLUME ,VALOR A PREÇOS DO ANO ANTERIOR,ÍNDICE DE PREÇO       ,VALOR A PREÇO CORRENTE
2010,,,,,12313.71686956995
2011,12313.71686956995,1.0430318380525785,12843.598739726589,1.0994383217018595,14120.74464301712
2012,14120.74464301712,1.0631659226752366,15012.6945072547,1.0566773005511871,15863.57350592553
2013,15863.57350592553,1.0089922595136245,16006.222875704269,1.0825140422049913,17326.96102561263
2014,17326.96102561263,1.034592956079505,17926.35182736294,1.079418737586179,19350.0400590178
2015,19350.0400590178,0.9492829532067432,18368.6631718932,1.0355822447313223,19022.26144026273
2016,19022.26144026273,0.9856329770380711,18748.96817336266,1.127388125529925,21137.364084587552
2017,21137.364084587552,0.9839642470646511,20798.410536422587,1.032205879632361,21468.24164270304
2018,21468.24164270304,1.0382635518552492,22289.692820039632,1.0615342643768009,23661.27267090563
2019,23661.27267090563,0.9989125262841796,23635.541658793158,1.076037316891964,25432.72482981603
2020,25432.72482981603,0.9496303319711042,24151.68692306794,1.120259854704425,27056.16528330285
2021,27056.16528330285,1.096505478891291,29667.23347092991,1.0261111125635347,30441.87794353802
,,,,,
,,,,,
Valor Adicionado Bruto 2010-2021,,,,,
Região Norte,,,,,
"Administração, defesa, educação e saúde públicas e seguridade social",,,,,
ANO,VALOR DO ANO ANTERIOR,ÍNDICE DE VOLUME ,VALOR A PREÇOS DO ANO ANTERIOR,ÍNDICE DE PREÇO       ,VALOR A PREÇO CORRENTE
2010,,,,,42384.0171013315
2011,42384.0171013315,1.027911369913861,43567.01308108217,1.1118970429868853,48442.033016626214
2012,48442.033016626214,1.0244293880261992,49625.442237967334,1.0877849680444158,53981.8100990173
2013,53981.8100990173,1.0239456213333975,55274.43808253973,1.1178236079111707,61787.07180268718
2014,61787.07180268718,1.0082617814690324,62297.543087532395,1.0794838466440928,67249.19144860559
2015,67249.19144860559,1.003424631857245,67479.49517201445,1.0688008839986747,72122.14409163335
2016,72122.14409163335,0.9944665085100927,71723.05682106841,1.0930784009421617,78398.92426065727
2017,78398.92426065727,1.0027149086020597,78611.77017452476,1.0762463124384327,84605.62776458984
2018,84605.62776458984,1.0029671222637042,84856.66300636483,1.0548464498256398,89510.74971631465
2019,89510.74971631465,0.999806368825154,89493.41764468573,1.0732057443480252,96044.84989761363
2020,96044.84989761363,0.9477929017974133,91030.62698715623,1.1211350194068495,102057.62375386307
2021,102057.62375386307,1.0381183844997024,105947.89549723877,1.0412726804252843,110320.64912982773
"Fonte: IBGE, em parceria com os Órgãos Estaduais de Estatística, Secretarias Estaduais de Governo e Superintendência da Zona Franca de Manaus - SUFRAMA.",,,,,
