CONTAS REGIONAIS DO BRASIL,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
Ano de referência 2010,,,,,
Valor Bruto da Produção 2010-2021,,,,,
Região Norte,,,,,
Construção,,,,,
ANO,VALOR DO ANO ANTERIOR,ÍNDICE DE VOLUME ,VALOR A PREÇOS DO ANO ANTERIOR,ÍNDICE DE PREÇO       ,VALOR A PREÇO CORRENTE
2010,,,,,31038.42158726989
2011,31038.42158726989,1.054841956525112,32740.629354567038,1.1154533509422933,36520.64472551141
2012,36520.64472551141,1.065088863733072,38897.73199349416,0.9970790354461091,38784.113097114416
2013,38784.113097114416,1.0490833102893777,40687.7657545584,1.0516999107945284,42791.31961449774
2014,42791.31961449774,0.9787563975512439,41882.2778323497,1.1164904973512413,46761.16520724297
2015,46761.16520724297,0.8720132965789179,40776.35782423934,1.0667618324256234,43498.66219222846
2016,43498.66219222846,0.834706773172908,36308.62795581339,0.9503973091452669,34507.62230796166
2017,34507.62230796166,0.9031628767280762,31166.00343270459,1.0210863588165533,31823.180963964533
2018,31823.180963964533,0.9944155095154812,31645.464712684152,1.0738870002621026,33983.6531722046
2019,33983.6531722046,0.9850265868514011,33474.80189295849,1.060036669561981,35484.51751285881
2020,35484.51751285881,0.9852938499092189,34962.67687241576,1.0854722003344544,37951.013794283666
2021,37951.013794283666,1.1290933894078068,42850.23879645018,1.0366209166435851,44419.4538195727
,,,,,
,,,,,
Consumo intermediário 2010-2021,,,,,
Região Norte,,,,,
Construção,,,,,
ANO,VALOR DO ANO ANTERIOR,ÍNDICE DE VOLUME ,VALOR A PREÇOS DO ANO ANTERIOR,ÍNDICE DE PREÇO       ,VALOR A PREÇO CORRENTE
2010,,,,,17343.567461944673
2011,17343.567461944673,1.0461300160198939,18143.62650680629,1.0960617408099254,19886.53485365521
2012,19886.53485365521,1.0677679643815337,21234.20483928984,1.0141760625608849,21535.222255522258
2013,21535.222255522258,1.0449668948187878,22503.594329585547,1.0443967743542044,23502.68132919471
2014,23502.68132919471,0.9744236154123898,22901.56771267918,1.130689068480895,25894.55226380136
2015,25894.55226380136,0.8711803903451057,22558.82614899021,1.0400521360608923,23462.35532328358
2016,23462.35532328358,0.8343499952321899,19575.8160521176,0.9648098426328051,18886.940004652322
2017,18886.940004652322,0.9167676196686712,17314.93503089011,1.0122329327452932,17526.74746661211
2018,17526.74746661211,1.009153495303242,17687.178467228852,1.089170795320378,19264.35823812511
2019,19264.35823812511,0.9859339535111619,18993.38487957001,1.0559848571751185,20056.72681932479
2020,20056.72681932479,0.9889218021768642,19834.534431935717,1.0744721595102806,21311.65504396299
2021,21311.65504396299,1.1109255433569065,23675.661959549543,1.133858787529596,26844.85736341542
,,,,,
,,,,,
Valor Adicionado Bruto 2010-2021,,,,,
Região Norte,,,,,
Construção,,,,,
ANO,VALOR DO ANO ANTERIOR,ÍNDICE DE VOLUME ,VALOR A PREÇOS DO ANO ANTERIOR,ÍNDICE DE PREÇO       ,VALOR A PREÇO CORRENTE
2010,,,,,13694.854125325219
2011,13694.854125325219,1.0658750151100356,14597.00284776075,1.1395565271406354,16634.109871856206
2012,16634.109871856206,1.0618859253833488,17663.527154204323,0.9765258484903753,17248.890841592158
2013,17248.890841592158,1.0542226507182397,18184.171424972854,1.0607378161214087,19288.638285303034
2014,19288.638285303034,0.984035774787319,18980.71011967051,1.0993589181796026,20866.61294344161
2015,20866.61294344161,0.8730468967161683,18217.53167524913,1.0998365325290909,20036.30686894488
2016,20036.30686894488,0.8351245572920769,16732.811903695794,0.9335360005964799,15620.68230330934
2017,15620.68230330934,0.8867134055264694,13851.06840181448,1.0321538442102849,14296.43349735242
2018,14296.43349735242,0.9763474399429939,13958.2862454553,1.0545202093754145,14719.294934079491
2019,14719.294934079491,0.9838390410847563,14481.417013388478,1.0653509031105584,15427.79069353402
2020,15427.79069353402,0.9805773711216106,15128.142440480038,1.0998943734028386,16639.35875032068
2021,16639.35875032068,1.1523627277121542,19174.57683690064,0.916557199965724,17574.59645615728
"Fonte: IBGE, em parceria com os Órgãos Estaduais de Estatística, Secretarias Estaduais de Governo e Superintendência da Zona Franca de Manaus - SUFRAMA.",,,,,
